VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,AIR_INTAKE_TEMP,SPEED,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,TIMING_ADVANCE,EQUIV_RATIO,FUEL_RATE,FUEL_CONSUMPTION,DISTANCE_MOVED,DISTANCE_SO_FAR,FUEL_CONSUMPTION_SO_FAR,FUEL_EFFICIENCY,RELATIVE_FUEL_EFFICIENCY_SCORE,THROTTLE_EFFICIENCY,RELATIVE_THROTTLE_SCORE,RELATIVE_ECO_DRIVING_SCORE,ECO_DRIVING_SCORE,SPEED_CHANGE_RATE,MODIFIED_SPEED,RPM_CHANGE_RATE,MODIFIED_RPM,SPEED_RPM_RATIO,THROTTLE_CHANGE_RATE,MODIFIED_THROTTLE_RATE,ACCELERATION,CAR_JERK,IDEAL_FUEL_CONSUMPTION_L2,IDEAL_FUEL_CONSUMPTION_L3
s15,100.0,85.0,68.6,93.3,28.0,2096.0,79.0,28.86,33.0,51.0,-6.2,306.0,36.5,65.9,1.0,8.619213539074167,16.900418704066993,0.057,3.423,0.3458602807093875,9.897060145152109,31.108324778095675,63.5,63.5,41.35679702908413,39.206243583571755,3.0,0.2318181818181818,1.0,0.262,0.8848022206800832,0.6750000000000007,0.045918367346938826,0.8333333333333333,0.04166666666666666,26.444358821415438,28.888540135470137
s15,100.0,85.0,69.0,23.9,28.0,2338.0,68.0,9.28,33.0,55.0,3.1,310.0,31.8,72.5,1.0,2.7715281234445,5.039142042626364,0.061,3.484,0.3489341573553896,9.984691743581712,31.383767402955044,68.2,68.2,42.8141619749117,40.58782555221629,1.0,0.25,60.5,0.29225,0.8554319931565441,1.1749999999999998,0.07993197278911564,0.2777777777777778,-0.13888888888888887,8.207836656892152,12.751623540143807
s15,100.0,85.0,69.0,82.4,28.0,1896.0,20.0,23.44,33.0,58.0,-0.8,314.0,34.5,66.3,1.0,7.000497760079641,12.069823724275244,0.064,3.548,0.3566588445389257,9.94788172037823,31.26806656451323,65.5,65.5,42.01060118500519,39.82604992338492,1.0,0.2636363636363636,1.0,0.237,1.1123897199846566,0.6749999999999998,0.045918367346938764,0.20833333333333331,-0.01736111111111112,17.208525835530786,19.386575732140336
s15,100.0,86.0,68.6,51.8,28.0,1610.0,45.0,11.92,34.0,59.0,-3.1,318.0,30.2,69.0,1.0,3.559980089596815,6.033864558638669,0.066,3.614,0.3606411951476272,10.02104043749251,31.498018196509186,69.8,69.8,43.3264911892214,41.07351364738189,1.0,0.2681818181818182,1.0,0.20125,1.3325804630152456,1.0750000000000002,0.07312925170068028,0.06944444444444445,-0.03472222222222222,8.106999552213201,9.790697734782956
s15,100.0,86.0,68.2,44.3,28.0,1640.0,30.0,10.76,34.0,61.0,4.7,322.0,29.0,70.6,1.0,3.213539074166252,5.2680968428954955,0.068,3.682,0.36422350100079615,10.109177441551065,31.775049406485707,71.0,71.0,43.8621171464813,41.581287054864276,1.0,0.2772727272727273,7.5,0.205,1.3525498891352552,0.2999999999999998,0.02040816326530611,0.1388888888888889,0.017361111111111112,6.967173144092518,8.615603882430356
s15,100.0,86.0,68.2,17.6,28.0,1626.0,20.0,4.22,34.0,53.0,0.0,326.0,21.6,63.1,1.0,1.2603285216525637,2.377978342740686,0.059,3.741,0.3656265082230131,10.231752665258574,32.16032642945183,78.4,78.4,46.11840171106421,43.72024482208887,1.0,0.2409090909090909,1.0,0.20325,1.1852845801185286,1.8499999999999996,0.1258503401360544,-0.5555555555555556,-0.1736111111111111,3.9277712179948416,5.8014146774049475
s15,100.0,85.0,67.5,35.7,28.0,1414.0,40.0,7.52,34.0,52.0,10.2,330.0,26.3,72.9,1.0,2.2458934793429566,4.319025921813378,0.058,3.799,0.3681315432576649,10.319680748848464,32.43670096303185,73.7,73.7,45.09760097286275,42.75252572227389,1.0,0.23636363636363636,1.0,0.17675,1.3372765848013373,1.1749999999999998,0.07993197278911564,-0.06944444444444445,0.12152777777777779,5.430424153161447,6.808710578307401
s15,100.0,85.0,67.5,18.0,28.0,1405.0,20.0,3.64,34.0,43.0,14.8,334.0,20.8,63.1,1.0,1.0871080139372822,2.528158171947168,0.048,3.847,0.36934505918019955,10.415734296104633,32.7386153598638,79.2,79.2,46.78687924039858,44.35396151989785,1.0,0.19545454545454546,1.0,0.175625,1.112908443869298,1.375,0.0935374149659864,-0.625,-0.1388888888888889,4.000237787446161,5.495354840866743
s15,100.0,84.0,67.1,34.1,28.0,872.0,31.0,3.55,35.0,17.0,-4.7,338.0,19.6,56.5,1.0,1.0602289696366352,6.236640997862559,0.019,3.866,0.3705300209697934,10.433702483489634,32.79509275826782,80.4,80.4,47.148016422680236,44.696319568700865,1.0,0.07727272727272727,1.0,0.109,0.7089241034195163,0.2999999999999998,0.02040816326530611,-1.8055555555555556,-0.2951388888888889,8.352558996914288,9.656229986616156
s15,100.0,84.0,66.3,36.1,28.0,797.0,41.0,3.83,35.0,9.0,3.9,342.0,20.0,56.9,1.0,1.143852663016426,12.709474033515844,0.01,3.876,0.371800968373145,10.424932503430137,32.76752705855628,80.0,80.0,47.02072288387892,44.57564529391721,1.0,0.04090909090909091,1.0,0.099625,0.4106307744952663,0.09999999999999964,0.0068027210884353505,-0.5555555555555556,0.3125,14.755579280232245,16.885556699782768
s15,100.0,84.0,65.9,71.4,28.0,1005.0,62.0,9.58,34.0,22.0,3.9,346.0,28.2,62.0,1.0,2.86112493777999,13.005113353545408,0.024,3.9,0.37492219557799594,10.402158223755183,32.695943206551235,71.8,71.8,44.80164283218716,42.471957404913425,3.25,0.1,52.0,0.125625,0.7960199004975126,2.05,0.13945578231292516,0.9027777777777778,0.36458333333333337,15.537451719570553,18.57503498930436
s15,100.0,84.0,66.7,78.4,28.0,2257.0,47.0,27.37,34.0,33.0,3.1,350.0,35.7,67.8,1.0,8.174216027874564,24.770351599619893,0.037,3.937,0.3840872256698553,10.25027581465069,32.21854817800667,64.3,64.3,42.44610879061709,40.238911133505,2.75,0.15,313.0,0.282125,0.5316792202038103,1.8750000000000009,0.12755102040816332,0.7638888888888888,-0.03472222222222224,38.227293498292106,42.14130651465254
s15,100.0,84.0,66.7,59.2,28.0,1731.0,41.0,14.51,34.0,39.0,0.0,354.0,31.0,69.0,1.0,4.33349925335988,11.111536547076618,0.043,3.98,0.38886518638509826,10.234909524810364,32.17024903381875,69.0,69.0,43.64734891916041,41.37768677536406,1.5,0.17727272727272728,1.0,0.216375,0.8192847014337482,1.1750000000000007,0.0799319727891157,0.41666666666666663,-0.08680555555555555,15.641361334613482,18.526016518391295
s15,100.0,83.0,66.7,48.2,28.0,1379.0,31.0,9.69,34.0,44.0,3.1,358.0,28.2,67.8,1.0,2.893977103036337,6.577220688718947,0.049,4.029,0.3920880245225705,10.275753779794595,32.29863022285206,71.8,71.8,44.48731294002008,42.17397266713904,1.25,0.2,1.0,0.172375,1.160261058738216,0.7000000000000002,0.04761904761904763,0.3472222222222222,-0.017361111111111105,8.066733344214994,9.77450986127657
s15,100.0,83.0,67.1,17.3,28.0,1485.0,19.0,3.79,34.0,41.0,12.5,362.0,21.2,64.7,1.0,1.1319064211050274,2.7607473685488473,0.046,4.075,0.393357968312103,10.359520661258761,32.56192531412337,78.8,78.8,46.54160757973895,44.12144398559253,1.0,0.18636363636363637,26.5,0.185625,1.0039791857973677,1.75,0.11904761904761905,-0.20833333333333331,-0.1388888888888889,4.422824027141086,6.275914432025704
s15,100.0,83.0,67.1,19.6,28.0,1337.0,31.0,3.89,34.0,37.0,16.4,366.0,20.4,60.8,1.0,1.1617720258835242,3.139924394279795,0.041,4.116,0.3946453373137577,10.429617711985347,32.78225355180287,79.6,79.6,46.92688835849383,44.486690163852145,1.0,0.16818181818181818,1.0,0.167125,1.0063235194125246,0.20000000000000018,0.013605442176870762,-0.2777777777777778,-0.01736111111111112,4.57433668171317,6.078511956267767
s15,100.0,83.0,67.1,60.4,28.0,1299.0,73.0,12.12,34.0,44.0,3.9,370.0,31.4,65.5,1.0,3.6197112991538076,8.226616588985927,0.049,4.165,0.39867637944236084,10.447069891187672,32.83710903926571,68.6,68.6,44.069442805326254,41.777831779449286,1.75,0.2,1.0,0.162375,1.2317167051578137,2.75,0.1870748299319728,0.4861111111111111,0.1909722222222222,9.231086584235323,11.001061448717774
s15,100.0,83.0,67.5,85.9,28.0,1538.0,51.0,18.93,33.0,50.0,-3.9,374.0,33.3,63.5,1.0,5.653558984569438,11.307117969138876,0.056,4.221,0.4050083655050786,10.422006949747981,32.75833149211883,66.7,66.7,43.506063944186835,41.24374861908912,1.5,0.22727272727272727,59.75,0.19225,1.1821728336682822,0.47499999999999964,0.03231292517006801,0.41666666666666663,-0.01736111111111112,15.16411310281081,17.51587323975136
s15,100.0,83.0,67.5,16.5,28.0,1635.0,19.0,4.02,34.0,45.0,0.0,378.0,22.4,74.9,1.0,1.2005973120955697,2.667994026879044,0.05,4.271,0.40634236251851813,10.510841088603847,33.03755392811305,77.6,77.6,46.60144034397129,44.17816544608478,1.0,0.20454545454545456,24.25,0.204375,1.0008340283569641,2.7249999999999996,0.18537414965986393,-0.3472222222222222,-0.1909722222222222,4.485622861238138,6.734176178947555
s15,100.0,83.0,67.5,18.8,28.0,1444.0,46.0,3.91,34.0,43.0,3.1,382.0,21.2,61.6,1.0,1.1677451468392237,2.7156863879981947,0.048,4.319,0.40764589198475726,10.594979821755437,33.3020178192999,78.8,78.8,47.12712380218874,44.67651336447493,1.0,0.19545454545454546,1.0,0.1805,1.0828506673382021,0.2999999999999998,0.02040816326530611,-0.1388888888888889,0.05208333333333333,4.264384933366635,5.893197462840312
s15,100.0,83.0,67.5,38.8,28.0,1457.0,37.0,8.15,34.0,44.0,6.2,386.0,26.7,70.6,1.0,2.4340467894474864,5.53192452147156,0.049,4.368,0.4103565350002783,10.644402190395331,33.45736163578723,73.3,73.3,45.799600450253614,43.41802122684042,1.0,0.2,3.25,0.182125,1.0981468771448182,1.375,0.0935374149659864,0.06944444444444445,0.052083333333333336,7.192867119083478,8.963901456604649
s15,100.0,83.0,67.5,13.7,28.0,1475.0,21.0,3.5,34.0,41.0,6.2,390.0,21.2,74.5,1.0,1.0452961672473868,2.5495028469448457,0.046,4.414,0.41152930630987294,10.725846087559923,33.71335514972288,78.8,78.8,47.45254890537148,44.98501636229216,1.0,0.18636363636363637,4.5,0.184375,1.0107858243451464,1.375,0.0935374149659864,-0.20833333333333331,-0.06944444444444445,3.8527948077563656,5.661210019791737
s15,100.0,83.0,67.5,50.2,28.0,1401.0,43.0,10.34,34.0,44.0,1.6,394.0,29.0,67.8,1.0,3.0881035340965655,7.018417122946739,0.049,4.463,0.41496833070011685,10.755037601231441,33.80510957727403,71.0,71.0,45.468177408180935,43.10383218295552,1.0,0.2,1.0,0.175125,1.1420413990007139,1.9500000000000002,0.1326530612244898,0.20833333333333331,0.10416666666666666,8.576682977016826,10.361615292791656
s15,100.0,83.0,67.8,54.5,28.0,1477.0,20.0,11.59,34.0,44.0,2.3,398.0,29.8,68.2,1.0,3.461423593827775,7.866871804154034,0.049,4.512,0.41882309788415234,10.773044807686398,33.86170961996665,70.2,70.2,45.30198545883437,42.946282214974985,1.0,0.2,19.0,0.184625,1.0832769126607988,0.20000000000000018,0.013605442176870762,0.0,-0.05208333333333333,10.032795399729299,12.038474683377052
s15,100.0,83.0,67.8,18.4,28.0,1422.0,28.0,3.57,34.0,36.0,12.5,402.0,21.2,63.5,1.0,1.0662020905923346,2.961672473867596,0.04,4.552,0.4200077668736994,10.837894817713769,34.06554542011408,78.8,78.8,47.73118044840249,45.24915906508556,1.0,0.16363636363636364,1.0,0.17775,0.9205983889528194,2.1500000000000004,0.14625850340136057,-0.5555555555555556,-0.1388888888888889,4.9219220554869,6.777227557474276
s15,100.0,83.0,67.5,35.7,28.0,774.0,31.0,3.95,35.0,30.0,6.2,406.0,20.0,63.9,1.0,1.1796913887506222,3.9323046291687405,0.033,4.585,0.4213054274013251,10.8828410502114,34.20681989734083,80.0,80.0,48.15940392722112,45.65511492300562,1.0,0.13636363636363635,1.0,0.09675,1.409443269908386,0.2999999999999998,0.02040816326530611,-0.41666666666666663,0.03472222222222224,4.231728169877979,4.816335288831778
s15,100.0,83.0,67.5,38.4,28.0,802.0,33.0,4.04,35.0,11.0,-3.9,410.0,20.4,56.1,1.0,1.2065704330512692,10.968822118647902,0.012,4.597,0.42262168605556283,10.877340542803156,34.18953076618567,79.6,79.6,48.0402405850625,45.54214807463925,1.0,0.05,7.0,0.10025,0.49875311720698257,0.09999999999999964,0.0068027210884353505,-1.3194444444444444,-0.22569444444444445,12.797649294723392,14.735899837950337
s15,100.0,83.0,66.7,40.4,28.0,801.0,61.0,4.31,35.0,6.0,1.6,434.0,20.8,52.9,1.0,1.2872075659532105,21.453459432553508,0.04,4.637,0.43120306982858425,10.75363401713105,33.80069784799201,79.2,79.2,47.6271343734114,45.150523385994006,1.0,0.02727272727272727,1.0,0.100125,0.2723867892407218,0.016666666666666757,0.0011337868480725685,-0.05787037037037037,0.052565586419753084,24.450465108021245,28.26779124888691
s15,100.0,83.0,67.1,70.6,28.0,1679.0,53.0,20.22,34.0,19.0,3.1,438.0,34.1,57.6,1.0,6.038825286212046,31.7832909800634,0.021,4.658,0.43787756093439756,10.637676865789105,33.436222673406455,65.9,65.9,43.831399794361644,41.55216700505484,3.25,0.08636363636363636,219.5,0.209875,0.41150035194109047,3.325,0.22619047619047622,0.9027777777777778,0.24016203703703703,36.73021165494894,42.678359796737446
s15,100.0,83.0,67.1,68.2,28.0,1805.0,21.0,19.2,33.0,30.0,0.0,442.0,33.3,67.8,1.0,5.734196117471379,19.11398705823793,0.033,4.691,0.44418517666361607,10.5609107337513,33.19493225661941,66.7,66.7,43.851475941418315,41.57119919246456,2.75,0.13636363636363635,31.5,0.225625,0.6043817678166709,0.20000000000000107,0.01360544217687082,0.7638888888888888,-0.03472222222222224,25.110606921875643,29.10067872560847
s15,100.0,83.0,67.5,83.9,28.0,1656.0,59.0,18.81,33.0,41.0,1.6,446.0,33.3,63.5,1.0,5.6177202588352415,13.701756728866442,0.046,4.737,0.4504879847588946,10.51526380339597,33.05145535400482,66.7,66.7,43.73796573365361,41.46359151550362,2.75,0.18636363636363637,1.0,0.207,0.9003074220465526,0.0,0.0,0.7638888888888888,0.0,20.116568586012797,23.058433645143523
s15,100.0,83.0,67.5,57.6,28.0,1361.0,67.0,12.41,33.0,45.0,-5.5,450.0,30.2,69.4,1.0,3.7063215530114486,8.236270117803219,0.05,4.787,0.45460611981779625,10.529994629017763,33.097757114423715,69.8,69.8,44.59210742174872,42.273317835817785,1.0,0.20454545454545456,1.0,0.170125,1.2023244940217754,0.7749999999999995,0.05272108843537412,0.2777777777777778,-0.12152777777777776,9.195993012376228,10.985107312124526
s15,100.0,84.0,67.5,87.8,28.0,1581.0,53.0,21.07,33.0,49.0,1.6,454.0,34.5,64.3,1.0,6.2926829268292686,12.842210054753608,0.054,4.841,0.4615409132473632,10.488777616569525,32.96820427844842,65.5,65.5,43.355646844764046,41.101153208836315,1.0,0.22272727272727272,55.0,0.197625,1.1270197228451497,1.0750000000000002,0.07312925170068028,0.2777777777777778,0.0,16.5250820863969,18.999124175995615
s15,100.0,84.0,67.1,36.1,28.0,1335.0,23.0,2.65,34.0,44.0,0.0,458.0,20.4,68.2,1.0,0.7914385266301642,1.7987239241594641,0.049,4.89,0.4624222879702013,10.574749805993592,33.23843106814797,79.6,79.6,47.287788292311156,44.82882330111097,1.0,0.2,1.0,0.166875,1.198501872659176,3.5250000000000004,0.23979591836734698,-0.3472222222222222,-0.15625,5.965042928889985,7.401751681873946
s15,100.0,84.0,66.7,25.9,28.0,843.0,40.0,3.58,34.0,40.0,3.9,462.0,20.0,58.0,1.0,1.0691886510701842,2.6729716276754605,0.044,4.934,0.4635983954863785,10.642832348079107,33.452427325607516,80.0,80.0,47.56257436097641,45.08932049420564,1.0,0.18181818181818182,1.0,0.105375,1.7254394478593769,0.09999999999999964,0.0068027210884353505,-0.2777777777777778,0.017361111111111105,2.7858048276922442,3.1361122567559505
s15,100.0,84.0,66.7,57.6,28.0,1349.0,41.0,11.32,34.0,40.0,-1.6,466.0,29.8,66.7,1.0,3.3807864609258336,8.451966152314585,0.044,4.978,0.4673172605933969,10.652292178720218,33.48216135567437,70.2,70.2,45.00170993328668,42.661621016755774,1.0,0.18181818181818182,126.5,0.168625,1.0782397735696476,2.45,0.16666666666666669,0.0,0.06944444444444445,10.214650639269932,12.202554984806044
s15,100.0,84.0,67.1,58.0,28.0,1338.0,52.0,11.43,34.0,41.0,2.3,470.0,29.8,66.7,1.0,3.4136386261821805,8.325947868737025,0.046,5.024,0.4711471966130159,10.663334168422402,33.51686840977065,70.2,70.2,45.02916804570463,42.68765130732799,1.0,0.18636363636363637,1.0,0.16725,1.114281831770621,0.0,0.0,0.06944444444444445,0.017361111111111112,9.917777672883737,11.843174246876236
s15,100.0,84.0,67.1,69.0,28.0,1391.0,22.0,12.12,34.0,37.0,-12.5,474.0,29.0,65.1,1.0,3.6197112991538076,9.783003511226507,0.041,5.065,0.47515822805261876,10.659607055018954,33.505153390104326,71.0,71.0,45.230870298078315,42.87886504257824,1.0,0.16818181818181818,13.25,0.173875,0.9672570420233971,0.20000000000000018,0.013605442176870762,-0.2777777777777778,-0.08680555555555555,13.907016182295168,16.412268039124516
s15,100.0,84.0,67.1,19.2,28.0,1209.0,66.0,7.56,34.0,39.0,-1.6,478.0,26.3,60.0,1.0,2.2578397212543555,5.789332618600911,0.043,5.108,0.4776476410786171,10.69407563379814,33.613494627560335,73.7,73.7,46.028608618850484,43.63512097067026,1.0,0.17727272727272728,1.0,0.151125,1.1730205278592374,0.6749999999999998,0.045918367346938764,0.1388888888888889,0.10416666666666667,3.745726917812246,4.777555807139556
s15,0.0,83.0,67.1,84.3,28.0,1354.0,64.0,16.44,33.0,46.0,-1.6,482.0,32.5,62.0,1.0,4.909905425584869,10.673707446923627,0.051,5.159,0.4830912318765482,10.679142281179633,33.5665562866319,67.5,67.5,44.356452758411315,42.049917214973924,1.75,0.20909090909090908,36.25,0.16925,1.2353968040821806,1.5499999999999998,0.10544217687074829,0.4861111111111111,0.08680555555555555,13.418954397115975,15.726291661262568
s15,100.0,83.0,67.5,37.6,28.0,1537.0,51.0,8.16,33.0,45.0,-8.6,486.0,26.7,68.2,1.0,2.4370333499253363,5.415629666500747,0.05,5.209,0.48579904670979857,10.722540596321293,33.702965367959976,73.3,73.3,45.993907200390275,43.60222402596998,1.0,0.20454545454545456,45.75,0.192125,1.0646477790264388,1.4500000000000002,0.09863945578231294,-0.06944444444444445,-0.1388888888888889,7.4091199214623575,9.338827039969976
s15,100.0,83.0,67.5,60.0,28.0,1523.0,51.0,13.35,33.0,47.0,-1.6,490.0,30.6,67.8,1.0,3.9870582379293182,8.483102633892166,0.052,5.261,0.4902102600794225,10.732129513461485,33.73310514121511,69.4,69.4,44.98927094505415,42.64982885591134,1.0,0.21363636363636362,1.0,0.190375,1.1221870709723631,0.9750000000000005,0.06632653061224494,0.1388888888888889,0.052083333333333336,10.818323050866349,12.853273894120203
s15,100.0,83.0,67.5,18.0,28.0,1524.0,21.0,4.13,34.0,43.0,0.0,494.0,21.6,62.7,1.0,1.2334494773519165,2.868487156632364,0.048,5.309,0.491587133914606,10.799713079802107,33.94553302389458,78.4,78.4,47.53074870033855,45.05914976792094,1.0,0.19545454545454546,1.0,0.1905,1.026008112622286,2.25,0.15306122448979592,-0.2777777777777778,-0.10416666666666667,4.477327659782174,6.387402034343784
s15,100.0,83.0,67.5,43.5,28.0,1440.0,49.0,9.12,33.0,46.0,4.7,498.0,27.8,69.8,1.0,2.723743155798905,5.92118077347588,0.051,5.36,0.4946069361090787,10.836888059365846,34.062380988939466,72.2,72.2,45.98817061361245,43.5967857417046,1.0,0.20909090909090908,1.0,0.18,1.1616161616161615,1.5499999999999998,0.10544217687074829,0.20833333333333331,0.12152777777777778,7.4791483580475004,9.182444294298996
s15,100.0,83.0,67.5,59.2,28.0,1541.0,40.0,13.69,33.0,49.0,-3.1,502.0,31.0,67.8,1.0,4.0886012941762075,8.344084273828994,0.054,5.414,0.49911274161694635,10.847248624550398,34.0949461973871,69.0,69.0,45.17005237135056,42.82120964804032,1.0,0.22272727272727272,25.25,0.192625,1.156273966137691,0.7999999999999998,0.054421768707482984,0.20833333333333331,0.0,10.418746839846502,12.390922903362563
s15,100.0,83.0,67.5,45.5,28.0,1647.0,29.0,10.7,33.0,50.0,-4.7,506.0,29.0,70.6,1.0,3.1956197112991536,6.391239422598308,0.056,5.47,0.5026918356936014,10.881418021147354,34.20234704887434,71.0,71.0,45.78244755976345,43.40176028665575,1.0,0.22727272727272727,26.5,0.205875,1.1039355301650382,0.5,0.034013605442176874,0.06944444444444445,-0.03472222222222222,8.767493145095727,10.798643767386693
s15,100.0,83.0,67.5,33.7,28.0,1657.0,37.0,9.58,33.0,51.0,3.9,510.0,28.2,73.3,1.0,2.86112493777999,5.6100488976078235,0.057,5.527,0.5058895635652378,10.925309391734974,34.340305896367475,71.8,71.8,46.102562681725324,43.70522942227561,1.0,0.2318181818181818,2.5,0.207125,1.1192187414275525,0.20000000000000018,0.013605442176870762,0.06944444444444445,0.0,6.680157970504428,8.680985619960001
s15,100.0,82.0,67.5,15.7,28.0,1702.0,19.0,4.23,34.0,43.0,0.0,514.0,22.0,75.3,1.0,1.2633150821304135,2.937942051466078,0.048,5.575,0.5072997757499416,10.989557390910482,34.54224946298039,78.0,78.0,47.897349258687015,45.40668709723529,1.0,0.19545454545454546,11.25,0.21275,0.9187052665313535,1.5499999999999998,0.10544217687074829,-0.5555555555555556,-0.15625,4.828654774960935,7.481219625892825
s15,100.0,82.0,67.1,18.4,28.0,1358.0,29.0,3.52,34.0,31.0,3.1,518.0,20.4,60.4,1.0,1.051269288203086,3.3911912522680194,0.034,5.609,0.5084527807757127,11.03150619304849,34.674102451829846,79.6,79.6,48.42360426041391,45.905576838872385,1.0,0.1409090909090909,1.0,0.16975,0.8300977373142321,0.40000000000000036,0.027210884353741523,-0.8333333333333333,-0.06944444444444442,5.367047650110471,7.237238233287818
s15,100.0,82.0,66.7,38.4,28.0,770.0,32.0,4.4,34.0,12.0,3.1,522.0,20.4,56.9,1.0,1.3140866102538578,10.950721752115482,0.013,5.622,0.5098763746034877,11.02620219336898,34.65743098149086,79.6,79.6,48.410414806031795,45.89307323611814,1.0,0.05454545454545454,1.0,0.09625,0.5667060212514757,0.0,0.0,-1.3194444444444444,-0.12152777777777779,11.155741032456042,12.777876001689215
s15,100.0,83.0,66.3,51.4,28.0,645.0,50.0,6.79,34.0,12.0,-2.3,534.0,25.9,62.7,1.0,2.0278745644599305,16.898954703832754,0.04,5.662,0.5166359564850208,10.959361091554538,34.447336804707675,74.1,74.1,46.79377911764848,44.360502603530755,1.0,0.05454545454545454,1.0,0.080625,0.6765327695560254,0.4583333333333333,0.031179138321995464,0.0,0.1099537037037037,11.683851038463821,13.60476397391188
s15,100.0,83.0,67.1,29.0,28.0,2128.0,52.0,5.61,33.0,22.0,6.2,538.0,22.4,69.0,1.0,1.6754604280736685,7.615729218516674,0.024,5.686,0.5184637314974648,10.96701592525533,34.471397389304926,77.6,77.6,47.735810170863594,45.25354804197869,2.5,0.1,370.75,0.266,0.37593984962406013,0.875,0.05952380952380953,0.6944444444444444,0.1736111111111111,20.39137031933101,28.930511750163507
s15,100.0,83.0,67.5,76.9,28.0,2161.0,47.0,25.15,33.0,33.0,0.0,542.0,34.9,67.5,1.0,7.511199601791937,22.761210914521023,0.037,5.723,0.5268853795358376,10.861944973765844,34.14113959196502,65.1,65.1,44.17811676579511,41.88085469397377,2.75,0.15,8.25,0.270125,0.5552984729291994,3.125,0.21258503401360546,0.7638888888888888,0.017361111111111105,34.780168296028954,38.73890459099734
s15,100.0,82.0,67.8,57.6,28.0,1689.0,20.0,13.95,33.0,37.0,-7.0,546.0,31.0,69.0,1.0,4.166251866600299,11.260140180000807,0.041,5.764,0.5315020370096379,10.844737364375293,34.087052833500884,69.0,69.0,45.163807621440576,42.815289625125665,1.0,0.16818181818181818,1.0,0.211125,0.7965983099198019,0.9749999999999996,0.06632653061224487,0.2777777777777778,-0.12152777777777776,15.43934679991038,18.372172335398044
s15,100.0,82.0,67.8,55.7,28.0,1278.0,21.0,10.17,33.0,32.0,1.6,550.0,28.6,65.1,1.0,3.0373320059731213,9.491662518666004,0.036,5.8,0.5349190355163577,10.84276239001526,34.08084511697504,71.4,71.4,45.79180784570811,43.41063383773128,1.0,0.14545454545454545,1.0,0.15975,0.9105135865699245,0.5999999999999996,0.04081632653061222,-0.3472222222222222,-0.15625,11.434848854676297,13.68593443996097
s15,100.0,83.0,67.1,37.3,28.0,852.0,48.0,4.03,34.0,26.0,3.1,555.0,20.4,53.7,1.0,1.2035838725734196,4.629168740666999,0.036,5.836,0.5365855362629978,10.876178364113768,34.18587781959452,79.6,79.6,48.037350595670766,45.53940836469589,1.0,0.11818181818181818,1.0,0.1065,1.1096884336320956,1.6400000000000006,0.11156462585034017,-0.3333333333333333,0.002777777777777779,5.7004406087805295,6.60355252288416
s15,100.0,83.0,66.7,60.0,28.0,1352.0,67.0,11.69,33.0,32.0,-1.6,558.0,29.8,65.9,1.0,3.491289198606272,10.9102787456446,0.027,5.863,0.5395313115243218,10.86683918943544,34.15652303395193,70.2,70.2,45.53522391926577,43.167392275463946,2.0,0.14545454545454545,166.66666666666666,0.169,0.8606777837547067,3.133333333333334,0.2131519274376418,0.5555555555555555,0.2962962962962963,13.347037004217588,15.902157996630534
s15,100.0,83.0,67.1,78.8,28.0,1673.0,69.0,19.27,33.0,39.0,-6.2,562.0,33.3,65.9,1.0,5.755102040816327,14.756671899529044,0.043,5.906,0.5458766804411193,10.819293462449066,34.00707785576664,66.7,66.7,44.49399619390821,42.18030839182498,1.75,0.17727272727272728,80.25,0.209125,0.8476878769765799,0.8749999999999991,0.059523809523809465,0.4861111111111111,-0.01736111111111109,20.037806353838107,23.05304688721889
s15,100.0,83.0,67.5,100.0,28.0,1988.0,70.0,30.53,33.0,45.0,0.8,567.0,37.6,63.5,1.0,9.117969138875063,20.262153641944586,0.062,5.968,0.5584392156991249,10.686928554128317,33.59103000955023,62.4,62.4,43.03087817211253,40.793272507162676,1.2,0.20454545454545456,63.0,0.2485,0.8231205414304006,0.8600000000000009,0.05850340136054428,0.3333333333333333,-0.030555555555555558,29.76207744285072,32.656194789491536
s15,100.0,83.0,68.2,80.8,28.0,2214.0,43.0,26.13,33.0,45.0,-9.4,571.0,35.3,67.8,1.0,7.803882528621205,17.341961174713788,0.05,6.018,0.5671101962864818,10.611694234042552,33.35455436634284,64.7,64.7,43.450333095735374,41.19091577475713,1.0,0.20454545454545456,56.5,0.27675,0.7390983000739099,0.5750000000000011,0.03911564625850347,0.0,-0.08333333333333333,28.024001458148394,30.852411690876462
s15,100.0,83.0,69.0,69.4,28.0,2206.0,66.0,22.68,32.0,49.0,-0.8,575.0,34.1,69.0,1.0,6.7735191637630665,13.823508497475645,0.054,6.072,0.5745748908751187,10.567812997800702,33.21662737300791,65.9,65.9,43.65766933518558,41.38747052975593,1.0,0.22272727272727272,1.0,0.27575,0.8077144976510343,0.29999999999999893,0.02040816326530605,0.2777777777777778,0.06944444444444445,21.7672220391867,24.596430657147632
